ts_code,symbol,name,area,industry
603181.SH,603181,皇马科技,浙江,化工原料
603182.SH,603182,嘉华股份,山东,食品
603183.SH,603183,建研院,江苏,建筑工程
603185.SH,603185,弘元绿能,江苏,电气设备
603186.SH,603186,华正新材,浙江,元器件
603187.SH,603187,海容冷链,山东,机械基件
603188.SH,603188,亚邦股份,江苏,染料涂料
603189.SH,603189,网达软件,上海,软件服务
603190.SH,603190,亚通精工,山东,汽车配件
603191.SH,603191,望变电气,重庆,电气设备
603192.SH,603192,汇得科技,上海,化工原料
603193.SH,603193,润本股份,广东,日用化工
603194.SH,603194,中力股份,浙江,工程机械
603195.SH,603195,公牛集团,浙江,家用电器
603196.SH,603196,日播时尚,上海,服饰
603197.SH,603197,保隆科技,上海,汽车配件
603198.SH,603198,迎驾贡酒,安徽,白酒
603199.SH,603199,九华旅游,安徽,旅游景点
603200.SH,603200,上海洗霸,上海,环境保护
603201.SH,603201,常润股份,江苏,汽车配件
603202.SH,603202,天有为,黑龙江,汽车配件
603203.SH,603203,快克智能,江苏,专用机械
603205.SH,603205,健尔康,江苏,医疗保健
603206.SH,603206,嘉环科技,江苏,通信设备
603207.SH,603207,小方制药,上海,化学制药
603208.SH,603208,江山欧派,浙江,家居用品
603209.SH,603209,兴通股份,福建,水运
603210.SH,603210,泰鸿万立,浙江,汽车配件
603211.SH,603211,晋拓股份,上海,汽车配件
603212.SH,603212,赛伍技术,江苏,塑料
603213.SH,603213,镇洋发展,浙江,化工原料
603214.SH,603214,爱婴室,上海,百货
603215.SH,603215,比依股份,浙江,家用电器
603216.SH,603216,梦天家居,浙江,家居用品
603217.SH,603217,元利科技,山东,化工原料
603218.SH,603218,日月股份,浙江,电气设备
603219.SH,603219,富佳股份,浙江,家用电器
603220.SH,603220,中贝通信,湖北,通信设备
603221.SH,603221,爱丽家居,江苏,家居用品
603222.SH,603222,济民健康,浙江,医疗保健
603223.SH,603223,恒通股份,山东,公路
603225.SH,603225,新凤鸣,浙江,化纤
603226.SH,603226,菲林格尔,上海,家居用品
603227.SH,603227,雪峰科技,新疆,化工原料
603228.SH,603228,景旺电子,深圳,元器件
603229.SH,603229,奥翔药业,浙江,化学制药
603230.SH,603230,内蒙新华,内蒙,出版业
603231.SH,603231,索宝蛋白,浙江,食品
603232.SH,603232,格尔软件,上海,软件服务
603233.SH,603233,大参林,广东,医药商业
603235.SH,603235,天新药业,江西,化学制药
603236.SH,603236,移远通信,上海,通信设备
603237.SH,603237,五芳斋,浙江,食品
603238.SH,603238,诺邦股份,浙江,纺织
603239.SH,603239,浙江仙通,浙江,汽车配件
603255.SH,603255,鼎际得,辽宁,化工原料
603256.SH,603256,宏和科技,上海,玻璃
603257.SH,603257,中国瑞林,江西,建筑工程
603258.SH,603258,电魂网络,浙江,互联网
603259.SH,603259,药明康德,江苏,化学制药
603260.SH,603260,合盛硅业,浙江,化工原料
603261.SH,603261,*ST立航,四川,航空
603262.SH,603262,技源集团,江苏,食品
603266.SH,603266,天龙股份,浙江,汽车配件
603267.SH,603267,鸿远电子,北京,元器件
603268.SH,603268,*ST松发,广东,船舶
603269.SH,603269,海鸥股份,江苏,机械基件
603270.SH,603270,金帝股份,山东,机械基件
603271.SH,603271,永杰新材,浙江,铝
603272.SH,603272,联翔股份,浙江,家居用品
603273.SH,603273,天元智能,江苏,专用机械
603275.SH,603275,众辰科技,上海,电器仪表
603276.SH,603276,恒兴新材,江苏,化工原料
603277.SH,603277,银都股份,浙江,专用机械
603278.SH,603278,大业股份,山东,钢加工
603279.SH,603279,景津装备,山东,环境保护
603280.SH,603280,南方路机,福建,工程机械
603281.SH,603281,江瀚新材,湖北,化工原料
603282.SH,603282,亚光股份,浙江,专用机械
603283.SH,603283,赛腾股份,江苏,专用机械
603285.SH,603285,键邦股份,山东,化工原料
603286.SH,603286,日盈电子,江苏,汽车配件
603288.SH,603288,海天味业,广东,食品
603289.SH,603289,泰瑞机器,浙江,专用机械
603290.SH,603290,斯达半导,浙江,半导体
603291.SH,603291,联合水务,江苏,水务
603296.SH,603296,华勤技术,上海,元器件
603297.SH,603297,永新光学,浙江,元器件
603298.SH,603298,杭叉集团,浙江,工程机械
603299.SH,603299,苏盐井神,江苏,食品
603300.SH,603300,海南华铁,浙江,多元金融
603301.SH,603301,振德医疗,浙江,医疗保健
603303.SH,603303,得邦照明,浙江,家用电器
603305.SH,603305,旭升集团,浙江,汽车配件
603306.SH,603306,华懋科技,福建,汽车配件
603307.SH,603307,扬州金泉,江苏,文教休闲
603308.SH,603308,应流股份,安徽,机械基件
603309.SH,603309,维力医疗,广东,医疗保健
603310.SH,603310,巍华新材,浙江,化工原料
603311.SH,603311,金海高科,浙江,家用电器
603312.SH,603312,西典新能,江苏,电气设备
603313.SH,603313,梦百合,江苏,家居用品
603315.SH,603315,福鞍股份,辽宁,环境保护
603316.SH,603316,诚邦股份,浙江,建筑工程
603317.SH,603317,天味食品,四川,食品
603318.SH,603318,水发燃气,辽宁,供气供热
603319.SH,603319,美湖股份,湖南,汽车配件
603320.SH,603320,迪贝电气,浙江,电气设备
603321.SH,603321,梅轮电梯,浙江,运输设备
603322.SH,603322,超讯通信,广东,通信设备
603323.SH,603323,苏农银行,江苏,银行
603324.SH,603324,盛剑科技,上海,环境保护
603325.SH,603325,博隆技术,上海,化工机械
603326.SH,603326,我乐家居,江苏,家居用品
603327.SH,603327,福蓉科技,四川,元器件
603328.SH,603328,依顿电子,广东,元器件
603329.SH,603329,上海雅仕,上海,仓储物流
603330.SH,603330,天洋新材,上海,塑料
603331.SH,603331,百达精工,浙江,专用机械
603332.SH,603332,苏州龙杰,江苏,化纤
603333.SH,603333,尚纬股份,四川,电气设备
603335.SH,603335,迪生力,广东,汽车配件
603336.SH,603336,宏辉果蔬,广东,农业综合
603337.SH,603337,杰克股份,浙江,纺织机械
603338.SH,603338,浙江鼎力,浙江,工程机械
603339.SH,603339,四方科技,江苏,专用机械
603341.SH,603341,龙旗科技,上海,通信设备
603344.SH,603344,星德胜,江苏,电气设备
603345.SH,603345,安井食品,福建,食品
603348.SH,603348,文灿股份,广东,汽车配件
603350.SH,603350,安乃达,上海,电气设备
603351.SH,603351,威尔药业,江苏,化学制药
603353.SH,603353,和顺石油,湖南,石油贸易
603355.SH,603355,莱克电气,江苏,家用电器
603356.SH,603356,华菱精工,安徽,运输设备
603357.SH,603357,设计总院,安徽,建筑工程
603358.SH,603358,华达科技,江苏,汽车配件
603359.SH,603359,东珠生态,江苏,建筑工程
603360.SH,603360,百傲化学,辽宁,农药化肥
603363.SH,603363,傲农生物,福建,饲料
603365.SH,603365,水星家纺,上海,纺织
603366.SH,603366,日出东方,江苏,家用电器
603367.SH,603367,辰欣药业,山东,化学制药
603368.SH,603368,柳药集团,广西,医药商业
603369.SH,603369,今世缘,江苏,白酒
603370.SH,603370,C华新,江苏,电气设备
603373.SH,603373,安邦护卫,浙江,仓储物流
603375.SH,603375,盛景微,江苏,半导体
603377.SH,603377,ST东时,北京,汽车服务
603378.SH,603378,亚士创能,上海,染料涂料
603379.SH,603379,三美股份,浙江,化工原料
603380.SH,603380,易德龙,江苏,元器件
603381.SH,603381,永臻股份,江苏,电气设备
603382.SH,603382,海阳科技,江苏,化纤
603383.SH,603383,顶点软件,福建,软件服务
603385.SH,603385,惠达卫浴,河北,家居用品
603386.SH,603386,骏亚科技,广东,元器件
603387.SH,603387,基蛋生物,江苏,医疗保健
603388.SH,603388,*ST元成,浙江,建筑工程
603389.SH,603389,*ST亚振,江苏,家居用品
603390.SH,603390,通达电气,广东,汽车配件
603391.SH,603391,力聚热能,浙江,专用机械
603392.SH,603392,万泰生物,北京,生物制药
603393.SH,603393,新天然气,新疆,供气供热
603395.SH,603395,红四方,安徽,农药化肥
603396.SH,603396,金辰股份,辽宁,专用机械
603398.SH,603398,*ST沐邦,江西,电气设备
603399.SH,603399,永杉锂业,辽宁,小金属
603400.SH,603400,华之杰,江苏,机械基件
603406.SH,603406,天富龙,江苏,化纤
603408.SH,603408,建霖家居,福建,家居用品
603409.SH,603409,汇通控股,安徽,汽车配件
603416.SH,603416,信捷电气,江苏,电器仪表
603421.SH,603421,鼎信通讯,山东,通信设备
603429.SH,603429,集友股份,安徽,广告包装
603439.SH,603439,贵州三力,贵州,中成药
603444.SH,603444,吉比特,福建,互联网
603456.SH,603456,九洲药业,浙江,医疗保健
603458.SH,603458,勘设股份,贵州,建筑工程
603466.SH,603466,风语筑,上海,文教休闲
603477.SH,603477,巨星农牧,四川,农业综合
603486.SH,603486,科沃斯,江苏,家用电器
603488.SH,603488,展鹏科技,江苏,运输设备
603489.SH,603489,八方股份,江苏,电气设备
603496.SH,603496,恒为科技,上海,IT设备
603499.SH,603499,翔港科技,上海,广告包装
603500.SH,603500,祥和实业,浙江,运输设备
603501.SH,603501,豪威集团,上海,半导体
603505.SH,603505,金石资源,浙江,化工原料
603506.SH,603506,南都物业,浙江,房产服务
603507.SH,603507,振江股份,江苏,电气设备
603508.SH,603508,思维列控,河南,IT设备
603511.SH,603511,爱慕股份,北京,服饰
603515.SH,603515,欧普照明,上海,家用电器
603516.SH,603516,淳中科技,北京,IT设备
603517.SH,603517,绝味食品,湖南,食品
603518.SH,603518,锦泓集团,江苏,服饰
603519.SH,603519,立霸股份,江苏,家用电器
603520.SH,603520,司太立,浙江,化学制药
603527.SH,603527,众源新材,安徽,铜
603528.SH,603528,多伦科技,江苏,软件服务
603529.SH,603529,爱玛科技,天津,摩托车
603530.SH,603530,神马电力,江苏,电气设备
603533.SH,603533,掌阅科技,北京,互联网
603535.SH,603535,嘉诚国际,广东,仓储物流
603536.SH,603536,惠发食品,山东,食品
603538.SH,603538,美诺华,浙江,化学制药
603551.SH,603551,奥普科技,浙江,家居用品
603556.SH,603556,海兴电力,浙江,电器仪表
603557.SH,603557,ST起步,浙江,服饰
603558.SH,603558,健盛集团,浙江,纺织
603559.SH,603559,ST通脉,吉林,通信设备
603565.SH,603565,中谷物流,上海,水运
603566.SH,603566,普莱柯,河南,农业综合
603567.SH,603567,珍宝岛,黑龙江,中成药
603568.SH,603568,伟明环保,浙江,环境保护
603569.SH,603569,长久物流,北京,公路
603577.SH,603577,汇金通,山东,电气设备
603578.SH,603578,三星新材,浙江,家用电器
603579.SH,603579,荣泰健康,上海,家用电器
603580.SH,603580,*ST艾艾,上海,塑料
603583.SH,603583,捷昌驱动,浙江,电气设备
603585.SH,603585,苏利股份,江苏,农药化肥
603586.SH,603586,金麒麟,山东,汽车配件
603587.SH,603587,地素时尚,上海,服饰
603588.SH,603588,高能环境,北京,环境保护
603589.SH,603589,口子窖,安徽,白酒
603590.SH,603590,康辰药业,北京,生物制药
603595.SH,603595,东尼电子,浙江,元器件
603596.SH,603596,伯特利,安徽,汽车配件
603598.SH,603598,引力传媒,北京,互联网
603599.SH,603599,广信股份,安徽,农药化肥
603600.SH,603600,永艺股份,浙江,家居用品
603601.SH,603601,再升科技,重庆,玻璃
603602.SH,603602,纵横通信,浙江,通信设备
603605.SH,603605,珀莱雅,浙江,日用化工
603606.SH,603606,东方电缆,浙江,电气设备
603607.SH,603607,京华激光,浙江,造纸
603608.SH,603608,天创时尚,广东,服饰
603609.SH,603609,禾丰股份,辽宁,饲料
603610.SH,603610,麒盛科技,浙江,家居用品
603611.SH,603611,诺力股份,浙江,专用机械
603612.SH,603612,索通发展,山东,矿物制品
603613.SH,603613,国联股份,北京,互联网
603615.SH,603615,茶花股份,福建,家居用品
603616.SH,603616,韩建河山,北京,水泥
603617.SH,603617,君禾股份,浙江,机械基件
603618.SH,603618,杭电股份,浙江,电气设备
603619.SH,603619,中曼石油,上海,石油开采
603626.SH,603626,科森科技,江苏,元器件
603628.SH,603628,清源股份,福建,电气设备
603629.SH,603629,利通电子,江苏,元器件
603630.SH,603630,拉芳家化,广东,日用化工
603633.SH,603633,徕木股份,上海,汽车配件
603636.SH,603636,南威软件,福建,软件服务
603637.SH,603637,镇海股份,浙江,建筑工程
603638.SH,603638,艾迪精密,山东,专用机械
603639.SH,603639,海利尔,山东,农药化肥
603648.SH,603648,畅联股份,上海,仓储物流
603650.SH,603650,彤程新材,上海,化工原料
603655.SH,603655,朗博科技,江苏,汽车配件
603656.SH,603656,泰禾智能,安徽,专用机械
603657.SH,603657,春光科技,浙江,家用电器
603658.SH,603658,安图生物,河南,医疗保健
603659.SH,603659,璞泰来,上海,化工原料
603660.SH,603660,苏州科达,江苏,IT设备
603661.SH,603661,恒林股份,浙江,家居用品
603662.SH,603662,柯力传感,浙江,电器仪表
603663.SH,603663,三祥新材,福建,小金属
603665.SH,603665,康隆达,浙江,服饰
603666.SH,603666,亿嘉和,江苏,专用机械
603667.SH,603667,五洲新春,浙江,机械基件
603668.SH,603668,天马科技,福建,饲料
603669.SH,603669,灵康药业,西藏,化学制药
603676.SH,603676,卫信康,西藏,化学制药
603677.SH,603677,奇精机械,浙江,家用电器
603678.SH,603678,火炬电子,福建,元器件
603679.SH,603679,华体科技,四川,电气设备
603680.SH,603680,今创集团,江苏,运输设备
603681.SH,603681,永冠新材,上海,化工原料
603682.SH,603682,锦和商管,上海,房产服务
603683.SH,603683,晶华新材,上海,化工原料
603685.SH,603685,晨丰科技,浙江,电气设备
603686.SH,603686,福龙马,福建,环境保护
603687.SH,603687,大胜达,浙江,广告包装
603688.SH,603688,石英股份,江苏,矿物制品
603689.SH,603689,皖天然气,安徽,供气供热
603690.SH,603690,至纯科技,上海,半导体
603693.SH,603693,江苏新能,江苏,新型电力
603696.SH,603696,安记食品,福建,食品
603697.SH,603697,有友食品,重庆,食品
603698.SH,603698,航天工程,北京,专用机械
603699.SH,603699,纽威股份,江苏,机械基件
603700.SH,603700,宁水集团,浙江,电器仪表
603701.SH,603701,德宏股份,浙江,汽车配件
603703.SH,603703,盛洋科技,浙江,元器件
603706.SH,603706,东方环宇,新疆,供气供热
603707.SH,603707,健友股份,江苏,生物制药
603708.SH,603708,家家悦,山东,超市连锁
603709.SH,603709,中源家居,浙江,家居用品
603711.SH,603711,香飘飘,浙江,软饮料
603712.SH,603712,七一二,天津,通信设备
603713.SH,603713,密尔克卫,上海,仓储物流
603716.SH,603716,塞力医疗,湖北,医药商业
603717.SH,603717,天域生物,重庆,农业综合
603718.SH,603718,海利生物,上海,农业综合
603719.SH,603719,良品铺子,湖北,食品
603721.SH,603721,*ST天择,湖南,影视音像
603722.SH,603722,阿科力,江苏,化工原料
603725.SH,603725,天安新材,广东,塑料
603726.SH,603726,朗迪集团,浙江,家用电器
603727.SH,603727,博迈科,天津,石油开采
603728.SH,603728,鸣志电器,上海,电气设备
603729.SH,603729,龙韵股份,上海,广告包装
603730.SH,603730,岱美股份,上海,汽车配件
603733.SH,603733,仙鹤股份,浙江,造纸
603737.SH,603737,三棵树,福建,染料涂料
603738.SH,603738,泰晶科技,湖北,元器件
603739.SH,603739,蔚蓝生物,山东,农业综合
603755.SH,603755,日辰股份,山东,食品
603757.SH,603757,大元泵业,浙江,机械基件
603758.SH,603758,秦安股份,重庆,汽车配件
603759.SH,603759,海天股份,四川,水务
603766.SH,603766,隆鑫通用,重庆,摩托车
603767.SH,603767,中马传动,浙江,汽车配件
603768.SH,603768,常青股份,安徽,汽车配件
603773.SH,603773,沃格光电,江西,元器件
603776.SH,603776,永安行,江苏,公共交通
603777.SH,603777,来伊份,上海,食品
603778.SH,603778,国晟科技,北京,电气设备
603779.SH,603779,威龙股份,山东,红黄酒
603786.SH,603786,科博达,上海,汽车配件
603787.SH,603787,新日股份,江苏,摩托车
603788.SH,603788,宁波高发,浙江,汽车配件
603789.SH,603789,*ST星农,浙江,农用机械
603790.SH,603790,雅运股份,上海,染料涂料
603797.SH,603797,联泰环保,广东,环境保护
603798.SH,603798,康普顿,山东,石油加工
603799.SH,603799,华友钴业,浙江,小金属
603800.SH,603800,洪田股份,江苏,专用机械
603801.SH,603801,志邦家居,安徽,家居用品
603803.SH,603803,瑞斯康达,北京,通信设备
603806.SH,603806,福斯特,浙江,塑料
603808.SH,603808,歌力思,深圳,服饰
603809.SH,603809,豪能股份,四川,汽车配件
603810.SH,603810,丰山集团,江苏,农药化肥
603811.SH,603811,诚意药业,浙江,化学制药
603813.SH,603813,*ST原尚,广东,公路
603815.SH,603815,交建股份,安徽,建筑工程
603816.SH,603816,顾家家居,浙江,家居用品
603817.SH,603817,海峡环保,福建,环境保护
603818.SH,603818,曲美家居,北京,家居用品
603819.SH,603819,神力股份,江苏,电气设备
603822.SH,603822,嘉澳环保,浙江,化工原料
603823.SH,603823,百合花,浙江,染料涂料
603825.SH,603825,ST华扬,湖南,互联网
603826.SH,603826,坤彩科技,福建,染料涂料
603828.SH,603828,ST柯利达,江苏,装修装饰
603829.SH,603829,洛凯股份,江苏,电气设备
603833.SH,603833,欧派家居,广东,家居用品
603836.SH,603836,海程邦达,山东,仓储物流
603838.SH,603838,*ST四通,广东,家居用品
603839.SH,603839,安正时尚,浙江,服饰
603843.SH,603843,*ST正平,青海,建筑工程
603848.SH,603848,好太太,广东,家居用品
603855.SH,603855,华荣股份,上海,专用机械
603856.SH,603856,东宏股份,山东,塑料
603858.SH,603858,步长制药,山东,中成药
603859.SH,603859,能科科技,北京,软件服务
603860.SH,603860,中公高科,北京,建筑工程
603861.SH,603861,白云电器,广东,电气设备
603863.SH,603863,松炀资源,广东,造纸
603866.SH,603866,桃李面包,辽宁,食品
603867.SH,603867,新化股份,浙江,化工原料
603868.SH,603868,飞科电器,上海,家用电器
603869.SH,603869,ST智知,广西,软件服务
603871.SH,603871,嘉友国际,北京,仓储物流
603876.SH,603876,鼎胜新材,江苏,铝
603877.SH,603877,太平鸟,浙江,服饰
603878.SH,603878,武进不锈,江苏,钢加工
603879.SH,603879,永悦科技,江苏,化工原料
603880.SH,603880,南卫股份,江苏,医疗保健
603881.SH,603881,数据港,上海,软件服务
603882.SH,603882,金域医学,广东,医疗保健
603883.SH,603883,老百姓,湖南,医药商业
603885.SH,603885,吉祥航空,上海,空运
603886.SH,603886,元祖股份,上海,食品
603887.SH,603887,城地香江,上海,软件服务
603888.SH,603888,新华网,北京,互联网
603889.SH,603889,新澳股份,浙江,纺织
603890.SH,603890,春秋电子,江苏,元器件
603893.SH,603893,瑞芯微,福建,半导体
603895.SH,603895,天永智能,上海,专用机械
603896.SH,603896,寿仙谷,浙江,中成药
603897.SH,603897,长城科技,浙江,电气设备
603898.SH,603898,好莱客,广东,家居用品
603899.SH,603899,晨光股份,上海,文教休闲
603900.SH,603900,莱绅通灵,江苏,服饰
603901.SH,603901,永创智能,浙江,专用机械
603903.SH,603903,中持股份,北京,环境保护
603906.SH,603906,龙蟠科技,江苏,电气设备
603908.SH,603908,牧高笛,浙江,纺织
603909.SH,603909,建发合诚,福建,建筑工程
603912.SH,603912,佳力图,江苏,专用机械
603915.SH,603915,国茂股份,江苏,机械基件
603916.SH,603916,苏博特,江苏,化工原料
603917.SH,603917,合力科技,浙江,汽车配件
603918.SH,603918,金桥信息,上海,软件服务
603919.SH,603919,金徽酒,甘肃,白酒
603920.SH,603920,世运电路,广东,元器件
603922.SH,603922,金鸿顺,江苏,汽车配件
603926.SH,603926,铁流股份,浙江,汽车配件
603927.SH,603927,中科软,北京,软件服务
603928.SH,603928,兴业股份,江苏,化工原料
603929.SH,603929,亚翔集成,江苏,装修装饰
603931.SH,603931,格林达,浙江,化工原料
603933.SH,603933,睿能科技,福建,元器件
603936.SH,603936,博敏电子,广东,元器件
603937.SH,603937,丽岛新材,江苏,铝
603938.SH,603938,三孚股份,河北,化工原料
603939.SH,603939,益丰药房,湖南,医药商业
603948.SH,603948,建业股份,浙江,化工原料
603949.SH,603949,雪龙集团,浙江,汽车配件
603950.SH,603950,长源东谷,湖北,汽车配件
603955.SH,603955,大千生态,江苏,建筑工程
603956.SH,603956,威派格,上海,专用机械
603958.SH,603958,哈森股份,江苏,服饰
603959.SH,603959,百利科技,湖南,建筑工程
603960.SH,603960,克来机电,上海,汽车配件
603966.SH,603966,法兰泰克,江苏,专用机械
603967.SH,603967,中创物流,山东,仓储物流
603968.SH,603968,醋化股份,江苏,化工原料
603969.SH,603969,银龙股份,天津,其他建材
603970.SH,603970,中农立华,北京,农药化肥
603976.SH,603976,正川股份,重庆,医疗保健
603977.SH,603977,国泰集团,江西,化工原料
603978.SH,603978,深圳新星,深圳,小金属
603979.SH,603979,金诚信,北京,铜
603980.SH,603980,吉华集团,浙江,染料涂料
603982.SH,603982,泉峰汽车,江苏,汽车配件
603983.SH,603983,丸美生物,广东,日用化工
603985.SH,603985,恒润股份,江苏,电气设备
603986.SH,603986,兆易创新,北京,半导体
603987.SH,603987,康德莱,上海,医疗保健
603988.SH,603988,中电电机,江苏,电气设备
603989.SH,603989,艾华集团,湖南,元器件
603990.SH,603990,麦迪科技,江苏,软件服务
603991.SH,603991,至正股份,深圳,塑料
603992.SH,603992,松霖科技,福建,家居用品
603993.SH,603993,洛阳钼业,河南,小金属
603995.SH,603995,甬金股份,浙江,特种钢
603997.SH,603997,继峰股份,浙江,汽车配件
603998.SH,603998,方盛制药,湖南,中成药
603999.SH,603999,读者传媒,甘肃,出版业
605001.SH,605001,威奥股份,山东,运输设备
605003.SH,605003,众望布艺,浙江,纺织
605005.SH,605005,合兴股份,浙江,汽车配件
605006.SH,605006,山东玻纤,山东,玻璃
605007.SH,605007,五洲特纸,浙江,造纸
605008.SH,605008,长鸿高科,浙江,橡胶
605009.SH,605009,豪悦护理,浙江,造纸
605011.SH,605011,杭州热电,浙江,供气供热
605016.SH,605016,百龙创园,山东,食品
605018.SH,605018,长华集团,浙江,汽车配件
605020.SH,605020,永和股份,浙江,化工原料
605028.SH,605028,世茂能源,浙江,供气供热
605033.SH,605033,美邦股份,陕西,农药化肥
605050.SH,605050,福然德,上海,仓储物流
605055.SH,605055,迎丰股份,浙江,纺织
605056.SH,605056,咸亨国际,浙江,电器仪表
605058.SH,605058,澳弘电子,江苏,元器件
605060.SH,605060,联德股份,浙江,机械基件
605066.SH,605066,天正电气,浙江,电气设备
605068.SH,605068,明新旭腾,浙江,汽车配件
605069.SH,605069,正和生态,北京,环境保护
605077.SH,605077,华康股份,浙江,食品
605080.SH,605080,浙江自然,浙江,文教休闲
605081.SH,605081,*ST太和,上海,环境保护
605086.SH,605086,龙高股份,福建,矿物制品
605088.SH,605088,冠盛股份,浙江,汽车配件
605089.SH,605089,味知香,江苏,食品
605090.SH,605090,九丰能源,江西,供气供热
605098.SH,605098,行动教育,上海,文教休闲
605099.SH,605099,共创草坪,江苏,文教休闲
605100.SH,605100,华丰股份,山东,机械基件
605108.SH,605108,同庆楼,安徽,酒店餐饮
605111.SH,605111,新洁能,江苏,半导体
605116.SH,605116,奥锐特,浙江,化学制药
605117.SH,605117,德业股份,浙江,电气设备
605118.SH,605118,力鼎光电,福建,元器件
605122.SH,605122,四方新材,重庆,水泥
605123.SH,605123,派克新材,江苏,航空
605128.SH,605128,上海沿浦,上海,汽车配件
605133.SH,605133,嵘泰股份,江苏,汽车配件
605136.SH,605136,丽人丽妆,上海,其他商业
605138.SH,605138,盛泰集团,浙江,服饰
605151.SH,605151,西上海,上海,汽车配件
605155.SH,605155,西大门,浙江,家居用品
605158.SH,605158,华达新材,浙江,钢加工
605162.SH,605162,新中港,浙江,供气供热
605166.SH,605166,聚合顺,浙江,化纤
605167.SH,605167,利柏特,江苏,建筑工程
605168.SH,605168,三人行,陕西,互联网
605169.SH,605169,洪通燃气,新疆,供气供热
605177.SH,605177,东亚药业,浙江,化学制药
605178.SH,605178,时空科技,北京,装修装饰
605179.SH,605179,一鸣食品,浙江,乳制品
605180.SH,605180,华生科技,浙江,纺织
605183.SH,605183,确成股份,江苏,化工原料
605186.SH,605186,健麾信息,上海,专用机械
605188.SH,605188,国光连锁,江西,超市连锁
605189.SH,605189,富春染织,安徽,纺织
605196.SH,605196,华通线缆,河北,电气设备
605198.SH,605198,安德利,山东,软饮料
605199.SH,605199,ST葫芦娃,海南,中成药
605208.SH,605208,永茂泰,上海,铝
605218.SH,605218,伟时电子,江苏,元器件
605222.SH,605222,起帆电缆,上海,电气设备
605228.SH,605228,神通科技,浙江,汽车配件
605255.SH,605255,天普股份,浙江,汽车配件
605258.SH,605258,协和电子,江苏,元器件
605259.SH,605259,绿田机械,浙江,农用机械
605266.SH,605266,健之佳,云南,医药商业
605268.SH,605268,王力安防,浙江,家居用品
605277.SH,605277,新亚电子,浙江,元器件
605286.SH,605286,同力日升,江苏,运输设备
605287.SH,605287,德才股份,山东,装修装饰
605288.SH,605288,凯迪股份,江苏,电气设备
605289.SH,605289,罗曼股份,上海,建筑工程
605296.SH,605296,神农集团,云南,农业综合
605298.SH,605298,必得科技,江苏,运输设备
605299.SH,605299,舒华体育,福建,文教休闲
605300.SH,605300,佳禾食品,江苏,乳制品
605303.SH,605303,园林股份,浙江,建筑工程
605305.SH,605305,中际联合,北京,工程机械
605318.SH,605318,法狮龙,浙江,其他建材
605319.SH,605319,无锡振华,江苏,汽车配件
605333.SH,605333,沪光股份,江苏,汽车配件
605336.SH,605336,帅丰电器,浙江,家用电器
605337.SH,605337,李子园,浙江,乳制品
605338.SH,605338,巴比食品,上海,食品
605339.SH,605339,南侨食品,上海,食品
605358.SH,605358,立昂微,浙江,半导体
605365.SH,605365,立达信,福建,家用电器
605366.SH,605366,宏柏新材,江西,化工原料
605368.SH,605368,蓝天燃气,河南,供气供热
605369.SH,605369,拱东医疗,浙江,医疗保健
605376.SH,605376,博迁新材,江苏,小金属
605377.SH,605377,华旺科技,浙江,造纸
605378.SH,605378,野马电池,浙江,电气设备
605388.SH,605388,均瑶健康,湖北,乳制品
605389.SH,605389,长龄液压,江苏,机械基件
605398.SH,605398,新炬网络,上海,软件服务
605399.SH,605399,晨光新材,江西,化工原料
605488.SH,605488,福莱新材,浙江,塑料
605499.SH,605499,东鹏饮料,深圳,软饮料
605500.SH,605500,森林包装,浙江,造纸
605507.SH,605507,国邦医药,浙江,化学制药
605555.SH,605555,德昌股份,浙江,家用电器
605566.SH,605566,福莱蒽特,浙江,染料涂料
605567.SH,605567,春雪食品,山东,食品
605577.SH,605577,龙版传媒,黑龙江,出版业
605580.SH,605580,恒盛能源,浙江,供气供热
605588.SH,605588,冠石科技,江苏,元器件
605589.SH,605589,圣泉集团,山东,化工原料
605598.SH,605598,上海港湾,上海,建筑工程
605599.SH,605599,菜百股份,北京,服饰
688001.SH,688001,华兴源创,江苏,专用机械
688002.SH,688002,睿创微纳,山东,通信设备
688003.SH,688003,天准科技,江苏,专用机械
688004.SH,688004,博汇科技,北京,软件服务
688005.SH,688005,容百科技,浙江,电气设备
688006.SH,688006,杭可科技,浙江,电气设备
688007.SH,688007,光峰科技,深圳,元器件
688008.SH,688008,澜起科技,上海,半导体
688009.SH,688009,中国通号,北京,运输设备
688010.SH,688010,福光股份,福建,元器件
688011.SH,688011,新光光电,黑龙江,元器件
688012.SH,688012,中微公司,上海,半导体
688013.SH,688013,天臣医疗,江苏,医疗保健
688015.SH,688015,交控科技,北京,运输设备
688016.SH,688016,心脉医疗,上海,医疗保健
688017.SH,688017,绿的谐波,江苏,机械基件
688018.SH,688018,乐鑫科技,上海,半导体
688019.SH,688019,安集科技,上海,半导体
688020.SH,688020,方邦股份,广东,元器件
688021.SH,688021,奥福科技,山东,汽车配件
688022.SH,688022,瀚川智能,江苏,专用机械
688023.SH,688023,安恒信息,浙江,软件服务
688025.SH,688025,杰普特,深圳,专用机械
688026.SH,688026,洁特生物,广东,医疗保健
688027.SH,688027,国盾量子,安徽,通信设备
688028.SH,688028,沃尔德,北京,机械基件
688029.SH,688029,南微医学,江苏,医疗保健
688030.SH,688030,山石网科,江苏,软件服务
688031.SH,688031,星环科技-U,上海,软件服务
